Customer ID,Name,Age,Gender,Email,Phone Number,Industry Sector,Number of Employees,Monthly Subscription Tier,Last Interaction Date,Total Spend (AED)
CUST0664,Mckenzie-Hopkins,48,Other,harrismichelle@buchanan.com,9074902619,Finance,461,Enterprise,10/17/2024,170654.99
CUST0385,Stevens Group,41,Female,emills@yahoo.com,9048095976,IT,571,Premium,2/8/2024,175349.44
CUST0277,"Pierce, Smith and Miller",44,Male,geraldterry@gmail.com,9036463929,Retail,889,Enterprise,3/26/2024,481742.7
CUST0570,Reed-Norman,30,Other,carmstrong@hodges.com,9038415336,IT,666,Enterprise,10/12/2024,271526.94
CUST0636,"Adams, Delgado and Krause",36,Female,jeremy55@harmon-adams.com,9011039724,Retail,690,Enterprise,1/20/2024,246309.4
CUST0224,Burns-Holland,65,Female,carterstanley@hotmail.com,9049898862,Finance,391,Enterprise,6/30/2024,146829.17
CUST0567,Shelton Group,58,Male,ztran@richardson.com,9093921940,Manufacturing,656,Premium,5/9/2024,213799.16
CUST0338,Terry Ltd,57,Other,robertsjoel@yahoo.com,501942490,Healthcare,870,Basic,7/6/2024,44160.4
CUST0396,"Alexander, Clark and Roth",39,Male,kelleyderek@hotmail.com,9006960207,Retail,325,Enterprise,7/16/2024,149221.39
CUST0629,"Hunter, Murphy and Shaw",35,Other,hugheskaren@hotmail.com,506278007,Healthcare,278,Premium,2/23/2024,391582.15
CUST0274,Benson Inc,41,Other,whubbard@gmail.com,561585341,IT,534,Premium,10/23/2024,209924.59
CUST0702,Lane Ltd,29,Male,zlee@perkins.org,555112221,Manufacturing,746,Basic,10/27/2024,332701.16
CUST0466,Ford Group,65,Other,tshort@baker.com,9089245736,Finance,216,Basic,4/19/2024,201537.56
CUST0520,Hampton-Bishop,24,Male,yjohnson@hotmail.com,9043372993,Healthcare,562,Basic,7/25/2024,18050.63
CUST0548,Benjamin LLC,43,Other,donna30@thomas.com,502808521,Finance,107,Premium,8/13/2024,310960.57
CUST0654,Garcia Ltd,23,Other,rachelvaldez@gmail.com,9018692320,Healthcare,317,Basic,1/13/2024,127461.28
CUST0367,"Soto, Johnson and Davidson",36,Female,jmoore@martin.com,583834533,Manufacturing,135,Enterprise,2/4/2024,420066.3
CUST0453,Barnes Inc,19,Male,ballnicole@yahoo.com,9029627884,Retail,882,Premium,1/7/2024,432799.37
CUST0730,Weber Group,47,Other,virginiafisher@valenzuela.com,9023814460,Retail,562,Premium,3/4/2024,71881.88
CUST0231,"Mcdowell, Lewis and Carlson",62,Other,summerellis@smith.com,529851219,Manufacturing,606,Enterprise,4/4/2024,230988.99
CUST0316,Flores-Richard,65,Other,belljeffrey@yahoo.com,9023666075,IT,446,Enterprise,2/16/2024,321694.32
CUST0777,Sawyer-Hudson,52,Female,aprilhill@hotmail.com,501659089,Retail,494,Enterprise,4/20/2024,117428.58
CUST0419,"Jones, Watson and Collins",23,Female,denniswilliams@yahoo.com,509375586,Retail,375,Premium,5/29/2024,133604.49
CUST0607,Sanders-Levy,37,Male,jaimecooper@hotmail.com,9027232259,Finance,536,Basic,6/4/2024,175223.03
CUST0561,"Robertson, Mckinney and Hayes",48,Other,sabrina60@martinez-scott.com,9024337341,Finance,705,Premium,10/23/2024,473743.97
CUST0675,"Miller, Ritter and Powell",48,Female,princekeith@pearson.info,9095791143,Finance,785,Premium,7/19/2024,399992.56
CUST0230,"Simpson, Hernandez and Reid",56,Male,antoniosalazar@yahoo.com,9091049672,Finance,562,Premium,5/10/2024,98342.63
CUST0787,Johnson Group,53,Female,zfranklin@gmail.com,587310156,Healthcare,256,Basic,2/3/2024,358894.3
CUST0613,Hopkins-Sanchez,59,Female,agilbert@mayer.org,523456384,Healthcare,226,Premium,7/6/2024,44208.82
CUST0560,"Montgomery, Jefferson and Davis",58,Male,mhenry@jackson.com,528662474,IT,783,Enterprise,10/7/2024,404749.6
CUST0698,Garza PLC,61,Female,jasonwilliams@yahoo.com,9006432227,Retail,665,Enterprise,10/18/2024,268312.41
CUST0188,"Perry, Anderson and Perez",35,Female,holtthomas@jones-sherman.com,9084431202,Manufacturing,874,Basic,3/15/2024,95291.55
CUST0294,Johnson-Cervantes,36,Male,cooperamy@gmail.com,512105738,Healthcare,633,Premium,11/14/2024,139706.39
CUST0780,Smith-Mitchell,57,Female,loveluis@wilson-hill.com,581560817,Manufacturing,329,Basic,7/18/2024,80313.91
CUST0433,Herman-Stephens,52,Male,courtney07@hotmail.com,563528675,Manufacturing,996,Basic,9/25/2024,144646.7
CUST0532,Fletcher-Clark,26,Other,matthewbutler@brown.org,9096274222,Healthcare,745,Basic,1/17/2024,120241.2
CUST0563,"Jackson, Werner and Baldwin",27,Male,michelle11@becker.biz,9034596224,Healthcare,223,Premium,9/12/2024,213020.3
CUST0781,Rodriguez Ltd,49,Female,phillipsshawn@hotmail.com,521942820,Healthcare,714,Basic,10/9/2024,168473.08
CUST0662,"Benjamin, Brown and Schmidt",27,Male,christopherchristensen@myers-jones.org,521420582,Retail,795,Premium,3/10/2024,40335.42
CUST0210,Murphy PLC,48,Male,coxtheresa@gmail.com,582489219,Manufacturing,918,Premium,6/4/2024,409539.11
CUST0557,Rivera Inc,18,Male,bobfoster@yahoo.com,9095946907,Manufacturing,395,Premium,8/16/2024,127345.28
CUST0622,Smith and Sons,20,Male,mcneilbrian@young.com,502006593,Healthcare,753,Basic,9/9/2024,262963.86
CUST0721,Costa Inc,31,Female,dwilliams@stark-meza.com,9002997567,Healthcare,698,Premium,2/5/2024,468426.55
CUST0281,Grant Ltd,28,Other,wbailey@lewis.com,583317947,Finance,763,Enterprise,1/5/2024,262858.5
CUST0572,Montes Group,34,Female,tpittman@henderson.com,521320458,Retail,204,Premium,1/27/2024,444322.19
CUST0452,Hall-Swanson,60,Male,gcrawford@henderson-reed.info,9001119339,Finance,242,Enterprise,5/6/2024,219910.02
CUST0297,Ramos-Baker,18,Male,jessica53@gmail.com,9007563071,Retail,599,Basic,10/6/2024,200925.11
CUST0308,Carpenter-Jordan,33,Male,spencerjames@yahoo.com,502412609,Finance,596,Enterprise,10/16/2024,240258.99
CUST0192,"Mendoza, Wells and Simon",56,Male,melissashaffer@gmail.com,9032273751,Retail,790,Basic,11/13/2024,128117.52
CUST0683,Vaughn PLC,49,Male,kristianderson@hotmail.com,516597754,IT,347,Enterprise,9/10/2024,34725.91
CUST0693,Green Group,40,Other,christyfletcher@gmail.com,518762389,Manufacturing,719,Enterprise,8/27/2024,396775.79
CUST0545,Perez and Sons,26,Female,devon47@hotmail.com,9081777088,Manufacturing,325,Enterprise,5/7/2024,395338.1
CUST0420,Vaughn-Martinez,40,Female,melendezscott@yahoo.com,9086791159,Manufacturing,22,Enterprise,11/2/2024,191995.62
CUST0371,Rollins-Lewis,64,Male,kiarareynolds@hardy.info,551417578,Retail,921,Basic,1/2/2024,245224.56
CUST0565,Hansen Inc,46,Other,vsalinas@edwards.com,9009258375,Retail,556,Enterprise,3/5/2024,247595.54
CUST0600,Chavez-Taylor,54,Male,agreer@sanchez.com,9022008759,IT,357,Premium,7/22/2024,367539.19
CUST0765,Pollard Ltd,35,Other,megan91@yahoo.com,529934125,IT,165,Basic,10/28/2024,267913.03
CUST0283,Phillips-Anderson,46,Female,patricia12@moore.org,526328525,Retail,555,Premium,3/11/2024,229769.09
CUST0194,"Cole, Figueroa and Huerta",58,Other,reneevelasquez@warner.com,9091994279,Healthcare,752,Basic,7/23/2024,442051.52
CUST0623,"Payne, Webb and Rivera",57,Female,hughesbrandon@hotmail.com,9051887485,IT,245,Premium,4/15/2024,361896.76
CUST0288,Johnson-Shelton,60,Other,khanson@yahoo.com,9072378242,Healthcare,195,Enterprise,7/29/2024,343195.97
CUST0774,Berry and Sons,53,Male,cruzdavid@gmail.com,568595976,IT,290,Premium,5/16/2024,207853.24
CUST0733,Esparza and Sons,38,Male,ajordan@gmail.com,9051247531,Finance,536,Enterprise,5/18/2024,38006.52
CUST0566,Perry LLC,26,Male,daniel24@yahoo.com,9017965111,Finance,207,Basic,6/14/2024,245258.29
CUST0704,Hunt and Sons,24,Male,ucamacho@gmail.com,513665308,IT,658,Premium,3/8/2024,330671.02
CUST0364,Salinas LLC,51,Other,anthonyfranklin@francis-lewis.org,9023657886,IT,263,Basic,4/15/2024,186345.24
CUST0484,Branch-Peters,56,Other,michaellynch@smith.com,9003498513,Finance,14,Basic,8/14/2024,329595.93
CUST0695,"Juarez, Williams and Barrett",23,Female,jacksonchristina@yahoo.com,518923259,Finance,370,Enterprise,8/25/2024,373021.33
CUST0272,Mcdonald LLC,44,Female,perezanna@ortega-ruiz.net,582459746,Finance,844,Enterprise,7/21/2024,136578.74
CUST0785,"Anderson, Obrien and Buchanan",20,Other,daniel62@gmail.com,583543673,Finance,855,Premium,7/19/2024,43578.01
CUST0665,Garcia Group,31,Other,cruzhunter@lewis.com,562070812,Finance,104,Enterprise,5/1/2024,119353.91
CUST0426,Dean-Wheeler,42,Male,preilly@stevens.com,582330235,Manufacturing,539,Enterprise,10/2/2024,128137.7
CUST0567,Stewart-Nelson,58,Male,lambertandrea@yahoo.com,583339046,IT,768,Enterprise,11/13/2024,210516.38
CUST0374,"Fernandez, Jennings and Cameron",24,Other,wpalmer@brown.org,581235658,IT,367,Enterprise,3/20/2024,232066.69
CUST0289,"Johnson, Moore and Smith",60,Female,pmiller@hotmail.com,9086395776,Finance,171,Basic,9/6/2024,277232.91
CUST0436,Boone-Mueller,50,Female,lisajohnson@smith-morales.org,9004449924,Manufacturing,547,Enterprise,2/25/2024,224291.02
CUST0707,Tran-Barry,40,Female,rebecca86@torres.com,587072111,IT,333,Premium,5/17/2024,209109.93
CUST0710,"Griffin, Mcbride and Ramos",58,Female,marybarrett@garcia.com,9016309161,Retail,624,Basic,10/3/2024,283756.63
CUST0273,Baker-Collins,31,Female,bonillalarry@barron-tapia.com,9071723893,IT,949,Enterprise,8/14/2024,130774.12
CUST0463,"Kim, Salas and Williamson",46,Female,jessebeltran@adams.biz,9003030652,Healthcare,1,Enterprise,7/5/2024,22158.14
CUST0741,Chang PLC,36,Other,kellysierra@chavez-stark.org,556871111,Finance,531,Basic,8/5/2024,496738.94
CUST0624,Dorsey-Stanley,37,Male,jeremyevans@bond-doyle.com,9052482876,Retail,228,Basic,4/26/2024,428581.61
CUST0718,Norton-Bradford,19,Other,hthompson@yahoo.com,9069889384,Retail,942,Enterprise,1/6/2024,258079.39
CUST0290,Merritt Inc,54,Other,ecunningham@flowers.com,9036770349,Manufacturing,97,Basic,11/10/2024,232883.05
CUST0355,"Villarreal, Herrera and Roberts",27,Male,kellijohnson@coleman.com,562625108,Retail,376,Enterprise,10/16/2024,128679.17
CUST0457,Fritz-Gutierrez,34,Female,taylorlawrence@herman-ramirez.com,9013358339,Finance,585,Premium,10/8/2024,286687.14
CUST0790,Stanton-Spencer,31,Other,vhoward@gmail.com,507702067,Finance,741,Premium,4/16/2024,397487.58
CUST0770,Johnson-Martin,29,Female,bryan46@hamilton-parker.biz,9034519955,IT,840,Basic,8/15/2024,299639.45
CUST0578,Moss-Day,37,Male,brandi22@yahoo.com,9052168388,IT,391,Basic,1/25/2024,391160.34
CUST0302,"Bowen, Clark and Zuniga",39,Female,sara48@yahoo.com,511693303,Healthcare,427,Basic,4/17/2024,435544.32
CUST0726,Simon-Dominguez,32,Other,mcarter@gmail.com,566875393,IT,951,Basic,9/24/2024,318774.12
CUST0590,Roberts PLC,58,Female,john76@yahoo.com,9024987760,Finance,313,Enterprise,7/5/2024,25385.21
CUST0211,Miller and Sons,52,Other,christopher14@hamilton.biz,504512681,Manufacturing,335,Enterprise,9/17/2024,350395.48
CUST0270,Mccoy-Flores,27,Male,markgibson@gmail.com,556943396,Healthcare,995,Premium,1/21/2024,377655.9
CUST0301,Lee and Sons,54,Other,tiffany50@hotmail.com,567737938,Finance,228,Premium,4/9/2024,148442.6
CUST0758,Rodgers-Knight,43,Male,birdrichard@harris.net,9096832214,Manufacturing,345,Basic,3/12/2024,240548.05
CUST0356,"Thompson, Watson and Taylor",65,Male,woodwardjocelyn@jefferson.com,9006830836,IT,409,Premium,2/15/2024,47114.1
CUST0321,Moore Ltd,50,Female,marisa64@yahoo.com,519351919,Manufacturing,781,Basic,11/3/2024,243056.64
CUST0392,Thompson PLC,30,Female,llee@hotmail.com,9011409371,Healthcare,668,Enterprise,9/4/2024,102069.15
CUST0284,"Ward, Howell and Greer",57,Other,fdavenport@yahoo.com,9064465777,IT,253,Basic,9/5/2024,40463.77
